頻道 ID,頻道網址,頻道標題
UCX-M8j9vQ-oUGO9Mckd601A,http://www.youtube.com/channel/UCX-M8j9vQ-oUGO9Mckd601A,麦总去哪吃
UCX-_HWWcMpdFgXOr8ojwCPQ,http://www.youtube.com/channel/UCX-_HWWcMpdFgXOr8ojwCPQ,The Kale Show
UCX016cNODDxgtrmJRat3eTQ,http://www.youtube.com/channel/UCX016cNODDxgtrmJRat3eTQ,大衛Sir
UCX0NtJm_AIInp7Ts44dTVTA,http://www.youtube.com/channel/UCX0NtJm_AIInp7Ts44dTVTA,Lee Educational Consulting
UCX1BhDRfADlOSLf1zBsDKRg,http://www.youtube.com/channel/UCX1BhDRfADlOSLf1zBsDKRg,Room410 四一零室
UCX4ejuYwv-NbZD4elCw-E5w,http://www.youtube.com/channel/UCX4ejuYwv-NbZD4elCw-E5w,Rock哥
UCX51fRBdpBewX95YDGCOdrw,http://www.youtube.com/channel/UCX51fRBdpBewX95YDGCOdrw,羊羊羊PD
UCX69l_FrwDw4NGsepbOcIwA,http://www.youtube.com/channel/UCX69l_FrwDw4NGsepbOcIwA,Anthony Riley
UCX6J_d8wN4teUGjyVEcplSg,http://www.youtube.com/channel/UCX6J_d8wN4teUGjyVEcplSg,Cantomando
UCX83d-4UF5mzyyCmyqIWbmQ,http://www.youtube.com/channel/UCX83d-4UF5mzyyCmyqIWbmQ,短炒波士 Ringo
UCXAjTpGcrCFP3RD9a36UKhQ,http://www.youtube.com/channel/UCXAjTpGcrCFP3RD9a36UKhQ,NEWHANDS
UCXB0RGwFLRo3tf4n4U1x6Ow,http://www.youtube.com/channel/UCXB0RGwFLRo3tf4n4U1x6Ow,Brighter with Herbert Clips
UCXDP8XCQyoldEiaIRhHz-Vw,http://www.youtube.com/channel/UCXDP8XCQyoldEiaIRhHz-Vw,無遠弗屆教學教室
UCXFssJhXK4cy9gU9f8wo0Tg,http://www.youtube.com/channel/UCXFssJhXK4cy9gU9f8wo0Tg,無礙玩家
UCXKg0qPRz32bs5Z4mTGF3TQ,http://www.youtube.com/channel/UCXKg0qPRz32bs5Z4mTGF3TQ,Stormtrooper白兵
UCXKuXS96MIiGq2kzmAfiLHg,http://www.youtube.com/channel/UCXKuXS96MIiGq2kzmAfiLHg,Freewallet
UCXM7RcD5pObPaBss80shXCg,http://www.youtube.com/channel/UCXM7RcD5pObPaBss80shXCg,POPCORN MOVIES TW
UCXOKEdfOFxsHO_-Su3K8SHg,http://www.youtube.com/channel/UCXOKEdfOFxsHO_-Su3K8SHg,Strictly Dumpling
UCXP7gp7vd6SFamdny3YZQdQ,http://www.youtube.com/channel/UCXP7gp7vd6SFamdny3YZQdQ,火星课堂
UCXPx5lDt8baTH96h6jkSjnA,http://www.youtube.com/channel/UCXPx5lDt8baTH96h6jkSjnA,富翁電視MTTV
UCXQRMC5sd0DmEsycS0FX6uA,http://www.youtube.com/channel/UCXQRMC5sd0DmEsycS0FX6uA,加密女巫的神谕
UCXRcbXqjORdIvl63I7MtOLQ,http://www.youtube.com/channel/UCXRcbXqjORdIvl63I7MtOLQ,趁熱 Kerry 's kitchen
UCXSFFW2IaJSI6pDG3ajC3rA,http://www.youtube.com/channel/UCXSFFW2IaJSI6pDG3ajC3rA,ZapEat
UCXT148rpW-T_1H59h3D8XLA,http://www.youtube.com/channel/UCXT148rpW-T_1H59h3D8XLA,佳选歌曲 - 纯享歌词版好歌　(JiaXuan Nice Songs - Lyrics Video)
UCXTE-gQCetfrx_lC9yFM2aw,http://www.youtube.com/channel/UCXTE-gQCetfrx_lC9yFM2aw,arhoTV
UCXU9x4XC23yKfPEg7902M9A,http://www.youtube.com/channel/UCXU9x4XC23yKfPEg7902M9A,MrEdvin 2
UCXUsPf-G8qGEKCy-Yw30CGw,http://www.youtube.com/channel/UCXUsPf-G8qGEKCy-Yw30CGw,RU Cover Channel
UCXUyg1vYSupswhi0zNeD-5w,http://www.youtube.com/channel/UCXUyg1vYSupswhi0zNeD-5w,Linda Raynier
UCXZCJLdBC09xxGZ6gcdrc6A,http://www.youtube.com/channel/UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI
UCX_lDLNk5Kbwo1AiRDYyh-A,http://www.youtube.com/channel/UCX_lDLNk5Kbwo1AiRDYyh-A,個人意見獨立思考
UCXa_bzvv7Oo1glaW9FldDhQ,http://www.youtube.com/channel/UCXa_bzvv7Oo1glaW9FldDhQ,GamingBolt
UCXcM3FSB8iV93zf7OZwjb-A,http://www.youtube.com/channel/UCXcM3FSB8iV93zf7OZwjb-A,Yoshi mama日記
UCXdOfvWrO1tYZqvTBe6AHbw,http://www.youtube.com/channel/UCXdOfvWrO1tYZqvTBe6AHbw,Rokku小鎖
UCXf8jlTSP9kp6g4ROCfgvbQ,http://www.youtube.com/channel/UCXf8jlTSP9kp6g4ROCfgvbQ,堅離地球
UCXghaIj8CqJpK73T8apLlVg,http://www.youtube.com/channel/UCXghaIj8CqJpK73T8apLlVg,八達通 Octopus Hong Kong
UCXhKqBtiXAOzaPCthHqTUSQ,http://www.youtube.com/channel/UCXhKqBtiXAOzaPCthHqTUSQ,硅谷熊状猫
UCXnWjmQ8BDE0sDIeZLK5yJg,http://www.youtube.com/channel/UCXnWjmQ8BDE0sDIeZLK5yJg,點 Cook Guide
UCXoL1aaMzDfdpTZMkVvvIeQ,http://www.youtube.com/channel/UCXoL1aaMzDfdpTZMkVvvIeQ,Anson Nam 
UCXqLNjOCNQip2hG8k2DbpHQ,http://www.youtube.com/channel/UCXqLNjOCNQip2hG8k2DbpHQ,阿麥日常 Daily Life
UCXqhKkakjAddiWXXPEQbH7g,http://www.youtube.com/channel/UCXqhKkakjAddiWXXPEQbH7g,HK E News
UCXqlWO3Ki-lpnMlg9JobUMg,http://www.youtube.com/channel/UCXqlWO3Ki-lpnMlg9JobUMg,大鏢客比特幣行情分析
UCXsLwFBNvRbDfUhCG_CVqRw,http://www.youtube.com/channel/UCXsLwFBNvRbDfUhCG_CVqRw,大吃一鲸🐳
UCXtMjo8xJqjEhS4A9KUY8GA,http://www.youtube.com/channel/UCXtMjo8xJqjEhS4A9KUY8GA,Learn English with Jessica
UCXuTh1MlCd6G5e2wuxRoFFA,http://www.youtube.com/channel/UCXuTh1MlCd6G5e2wuxRoFFA,BNO Pathway
UCXwitwQEJkzSPIpjb7GY3kw,http://www.youtube.com/channel/UCXwitwQEJkzSPIpjb7GY3kw,Jolie Chan 陳逸璇
UCXy4QvIYiExa7Jc2-beWcyA,http://www.youtube.com/channel/UCXy4QvIYiExa7Jc2-beWcyA,AI命運共同體
UCXytTEuiMoNjlPBKYs6otlg,http://www.youtube.com/channel/UCXytTEuiMoNjlPBKYs6otlg,海安咖啡室
UCY0PgL05KukG72d-ZO6_OYw,http://www.youtube.com/channel/UCY0PgL05KukG72d-ZO6_OYw,Timeless Music Hong Kong天碟
UCY1oHBL4Is_oAgBRHmz_w9w,http://www.youtube.com/channel/UCY1oHBL4Is_oAgBRHmz_w9w,Harris Loureiro
UCY2HVJ4gVWTyQdX5oTaUohg,http://www.youtube.com/channel/UCY2HVJ4gVWTyQdX5oTaUohg,cosimyourboss
UCY2ifv8iH1Dsgjrz-h3lWLQ,http://www.youtube.com/channel/UCY2ifv8iH1Dsgjrz-h3lWLQ,Part Time Larry
UCY3Aw8cKtaZsKzxO_ka-uzw,http://www.youtube.com/channel/UCY3Aw8cKtaZsKzxO_ka-uzw,加密A9哥
UCY3xA78Ww7KosuiKxfCS5PA,http://www.youtube.com/channel/UCY3xA78Ww7KosuiKxfCS5PA,咔咔的紅寶書
UCY4J5oFS5qVIrybTTqaAi1Q,http://www.youtube.com/channel/UCY4J5oFS5qVIrybTTqaAi1Q,王大头
UCY6DOIy_IGm97vIzgSVUxeA,http://www.youtube.com/channel/UCY6DOIy_IGm97vIzgSVUxeA,币圈贤哥
UCY7sCSEwOb9ge43vZE8rB5w,http://www.youtube.com/channel/UCY7sCSEwOb9ge43vZE8rB5w,Dimension D.
UCY80MHJjBBFdTudEoeCUNxA,http://www.youtube.com/channel/UCY80MHJjBBFdTudEoeCUNxA,MulYeung Cooking
UCY9PeBQN8xtENZ6EesRzHzQ,http://www.youtube.com/channel/UCY9PeBQN8xtENZ6EesRzHzQ,TD TSUN
UCYAheFDTi487O_Z4XNqgQkg,http://www.youtube.com/channel/UCYAheFDTi487O_Z4XNqgQkg,Calvin歌唱小教室
UCYCa00d5v3itKzLj-QYNUvw,http://www.youtube.com/channel/UCYCa00d5v3itKzLj-QYNUvw,荷官仔 2.0 - 日本怪談、都市傳說、旅遊探險
UCYDVigTy-NE2KyCqVCiJb_Q,http://www.youtube.com/channel/UCYDVigTy-NE2KyCqVCiJb_Q,Day Day Cook
UCYFdBIKxEZ2WhRLrMGFLH0A,http://www.youtube.com/channel/UCYFdBIKxEZ2WhRLrMGFLH0A,Hong Kong Explorer 721
UCYGe9ykp805Hfx_o0S-bQIg,http://www.youtube.com/channel/UCYGe9ykp805Hfx_o0S-bQIg,SASA滾動中
UCYGiWMEIKXL2EhIfPSUSmvg,http://www.youtube.com/channel/UCYGiWMEIKXL2EhIfPSUSmvg,ben's gadget reviews
UCYHzZlbx8_4eo1BAgsmJ8AA,http://www.youtube.com/channel/UCYHzZlbx8_4eo1BAgsmJ8AA,MegaHub天滙財經
UCYIAiTkJPebWO3z3fyt532g,http://www.youtube.com/channel/UCYIAiTkJPebWO3z3fyt532g,HellomateTV黑糯米
UCYID-1RNw63kbCV3iAShmog,http://www.youtube.com/channel/UCYID-1RNw63kbCV3iAShmog,ABC論比特-ABC Bitcoin Times
UCYQPuQNS2b9yqsNGI8YHhzQ,http://www.youtube.com/channel/UCYQPuQNS2b9yqsNGI8YHhzQ,傑斯頻道
UCYStZ8mMNGOVTj-Z4AbbSrQ,http://www.youtube.com/channel/UCYStZ8mMNGOVTj-Z4AbbSrQ,TechnicalRoundup
UCYT-_rsUOQAuM5PcANaw0Xg,http://www.youtube.com/channel/UCYT-_rsUOQAuM5PcANaw0Xg,珠海音藝汽車音響改裝
UCYV8jDDgUMQcbP7be_g9Ynw,http://www.youtube.com/channel/UCYV8jDDgUMQcbP7be_g9Ynw,坏土豆联盟
UCYWzLDu2te4Jvyeu4ApNq-Q,http://www.youtube.com/channel/UCYWzLDu2te4Jvyeu4ApNq-Q,MaocaEnglish
UCY_Bq1AF0xvPUjaAqV7kweA,http://www.youtube.com/channel/UCY_Bq1AF0xvPUjaAqV7kweA,SBS Dateline
UCYbQF__3UCF3PiLiILgrJ7Q,http://www.youtube.com/channel/UCYbQF__3UCF3PiLiILgrJ7Q,ReincarnationWorld
UCYcSepXeVw6h-TXvjaFnETw,http://www.youtube.com/channel/UCYcSepXeVw6h-TXvjaFnETw,币圈冷眼
UCYcdUvf2OMAlFTIxZv2eduA,http://www.youtube.com/channel/UCYcdUvf2OMAlFTIxZv2eduA,HungryGeneration
UCYdjXYkD6zUB7l3j5qe_y3Q,http://www.youtube.com/channel/UCYdjXYkD6zUB7l3j5qe_y3Q,Viện Sức Khỏe Công Nghệ Cao Hà Nội
UCYdtWXddO3AAQwYJyuqJXzQ,http://www.youtube.com/channel/UCYdtWXddO3AAQwYJyuqJXzQ,CHILL抵食
UCYgn9fV-6b-MlI8NrpJHiPA,http://www.youtube.com/channel/UCYgn9fV-6b-MlI8NrpJHiPA,惠州十里銀灘OK東
UCYgpfeq5JyEo_pPmu-4VLiA,http://www.youtube.com/channel/UCYgpfeq5JyEo_pPmu-4VLiA,阿兜仔不教美語
UCYhYIrWUS9z-1HN7M5KP7jQ,http://www.youtube.com/channel/UCYhYIrWUS9z-1HN7M5KP7jQ,矢板明夫 Newtalk
UCYjB6uufPeHSwuHs8wovLjg,http://www.youtube.com/channel/UCYjB6uufPeHSwuHs8wovLjg,中指通
UCYkldEK001GxR884OZMFnRw,http://www.youtube.com/channel/UCYkldEK001GxR884OZMFnRw,鏡週刊
UCYlq-KmwPjc1DtsGmthFqSQ,http://www.youtube.com/channel/UCYlq-KmwPjc1DtsGmthFqSQ,Figure
UCYpGVJSZOpYYueS4-EyOy8A,http://www.youtube.com/channel/UCYpGVJSZOpYYueS4-EyOy8A,空中英語教室雜誌 Official Channel
UCYsWqViUNFkLaXKNR9clGLQ,http://www.youtube.com/channel/UCYsWqViUNFkLaXKNR9clGLQ,Julien Miquel
UCYxHQWKf3YnBu_dKENKzM9Q,http://www.youtube.com/channel/UCYxHQWKf3YnBu_dKENKzM9Q,我是毛五
UCYxq3aXK4E_OsbFvOzbmkEA,http://www.youtube.com/channel/UCYxq3aXK4E_OsbFvOzbmkEA,RED BRIC
UCYyI5INxQlnBbFZ7gvaAozQ,http://www.youtube.com/channel/UCYyI5INxQlnBbFZ7gvaAozQ,Akina Fong (方健儀)
UCZ0iu-0QphS7hYnCoEq4I2Q,http://www.youtube.com/channel/UCZ0iu-0QphS7hYnCoEq4I2Q,Jinny Ng - Topic
UCZ2b3lV2MBLS5tCvfP2GWxA,http://www.youtube.com/channel/UCZ2b3lV2MBLS5tCvfP2GWxA,Jelly Jerry
UCZ3fejCy_P5xhv9QF-V6-YA,http://www.youtube.com/channel/UCZ3fejCy_P5xhv9QF-V6-YA,Sheldon Evans
UCZ3nnKlpB_EyNZGWjG8R89g,http://www.youtube.com/channel/UCZ3nnKlpB_EyNZGWjG8R89g,2.ZeroRin零凜
UCZ6ijhXHJDwcdbr9Ck5D_Pg,http://www.youtube.com/channel/UCZ6ijhXHJDwcdbr9Ck5D_Pg,NTD UK News
UCZ7OAZpO1fobInVSPf9LwDQ,http://www.youtube.com/channel/UCZ7OAZpO1fobInVSPf9LwDQ,悅讀當下
UCZ8uQ1mAm-ixl3zzFePcelQ,http://www.youtube.com/channel/UCZ8uQ1mAm-ixl3zzFePcelQ,JohnLu谈股
UCZCjDlFshyb4YQwEbXCfmIQ,http://www.youtube.com/channel/UCZCjDlFshyb4YQwEbXCfmIQ,mrnigelng 官方中文頻道
UCZFzWtUS4bRQ_x6cUIQUuiQ,http://www.youtube.com/channel/UCZFzWtUS4bRQ_x6cUIQUuiQ,伊研相信
UCZGMXpidOhoSHMAZWGYfUuA,http://www.youtube.com/channel/UCZGMXpidOhoSHMAZWGYfUuA,香港街市魚類海鮮研究社
UCZGRChMwSzvCtJHlFEFdX2A,http://www.youtube.com/channel/UCZGRChMwSzvCtJHlFEFdX2A,小孟的各種玩物
UCZGVB6g74LXWtkR3fX50ykg,http://www.youtube.com/channel/UCZGVB6g74LXWtkR3fX50ykg,Edwin H.
UCZGzrIUFtkSwidtKx7NH-Zg,http://www.youtube.com/channel/UCZGzrIUFtkSwidtKx7NH-Zg,全職炒家 RON LAU
UCZH1nS_W2bPlCMNoLNBAoiA,http://www.youtube.com/channel/UCZH1nS_W2bPlCMNoLNBAoiA,財富加油站
UCZJJTxA36ZPNTJ1WFIByaeA,http://www.youtube.com/channel/UCZJJTxA36ZPNTJ1WFIByaeA,Learn English with Bob the Canadian
UCZKGtz4orFEaVSNLe2lORHw,http://www.youtube.com/channel/UCZKGtz4orFEaVSNLe2lORHw,Gareth.T
UCZM3sQQzF3wXcaiN-mg8FAQ,http://www.youtube.com/channel/UCZM3sQQzF3wXcaiN-mg8FAQ,Dragon Media Network
UCZO7CIcym4uDP8QvVXbaNBg,http://www.youtube.com/channel/UCZO7CIcym4uDP8QvVXbaNBg,Wall Street Detective
UCZOtFmMtL8MHUNrjHkP6E6Q,http://www.youtube.com/channel/UCZOtFmMtL8MHUNrjHkP6E6Q,鄧飛 Lawrence
UCZU03wNQEGmDkGcNN-BT2Ng,http://www.youtube.com/channel/UCZU03wNQEGmDkGcNN-BT2Ng,BeardBear
UCZUFsgcHO5dJbuPli9HX_aQ,http://www.youtube.com/channel/UCZUFsgcHO5dJbuPli9HX_aQ,大野猫 Big Wild Cat
UCZVmFDfn5WnixrHNf25MeJQ,http://www.youtube.com/channel/UCZVmFDfn5WnixrHNf25MeJQ,〈職人吹水〉@SingSingKitchen
UCZXZcgbA7iajsWdPsAzJ40A,http://www.youtube.com/channel/UCZXZcgbA7iajsWdPsAzJ40A,Yolo 街  
UCZZGpQjK17vrdbeI50Me8JQ,http://www.youtube.com/channel/UCZZGpQjK17vrdbeI50Me8JQ,蓮星堂-香港
UCZaT_nQhrr7_NwyDjbGcXuA,http://www.youtube.com/channel/UCZaT_nQhrr7_NwyDjbGcXuA,G-NiiB
UCZcDOGsTGB57aN-QT_NthqQ,http://www.youtube.com/channel/UCZcDOGsTGB57aN-QT_NthqQ,Lockon的投資人生價值觀
UCZcrQwZBjuIH2L8SBS1wgGw,http://www.youtube.com/channel/UCZcrQwZBjuIH2L8SBS1wgGw,當當 DONALD 
UCZe_uzZ6VLMXtwW2V9-VvpQ,http://www.youtube.com/channel/UCZe_uzZ6VLMXtwW2V9-VvpQ,Sophie Kim _하은
UCZf3zNGceXdjQblUzCSSUKQ,http://www.youtube.com/channel/UCZf3zNGceXdjQblUzCSSUKQ,追蹤馬斯克和特斯拉
UCZfK5jrSdIN2oxWu4Ox7gTg,http://www.youtube.com/channel/UCZfK5jrSdIN2oxWu4Ox7gTg,FLASH MUSIC J-POP
UCZgwgJ1i9ywc2UweRwp09gg,http://www.youtube.com/channel/UCZgwgJ1i9ywc2UweRwp09gg,Dr. Jackei 科技生活日誌
UCZhtwf8IpQsubDo5bP8840w,http://www.youtube.com/channel/UCZhtwf8IpQsubDo5bP8840w,The Fun Channel
UCZhuklzKTW2lUBx2geid11g,http://www.youtube.com/channel/UCZhuklzKTW2lUBx2geid11g,第一桶金 Day Day Gain
UCZiMm8G7JNFdMZHmX-ZrNUw,http://www.youtube.com/channel/UCZiMm8G7JNFdMZHmX-ZrNUw,Finding Your Edge  交易之刃
UCZnAZA5-X_q9B2yOakbOcFQ,http://www.youtube.com/channel/UCZnAZA5-X_q9B2yOakbOcFQ,阿紅RedKai_遊戲頻道
UCZnm1Ql5hpGZ-Wiu-gBqL-Q,http://www.youtube.com/channel/UCZnm1Ql5hpGZ-Wiu-gBqL-Q,美劇癮
UCZntVJq9vEORyJj2PFY9pBg,http://www.youtube.com/channel/UCZntVJq9vEORyJj2PFY9pBg,禾仔Wojai
UCZnx5ZEceA5dz1O339JjT-w,http://www.youtube.com/channel/UCZnx5ZEceA5dz1O339JjT-w,誤人子弟
UCZufQLtl-6Ib0FPBceTY8QA,http://www.youtube.com/channel/UCZufQLtl-6Ib0FPBceTY8QA,晴天林 SunnyLam
UCZviX79dSpGwN5cLOl2FPPg,http://www.youtube.com/channel/UCZviX79dSpGwN5cLOl2FPPg,LikeJapan TV
UCZxdOVXIBEnJUQkhZgeOTTg,http://www.youtube.com/channel/UCZxdOVXIBEnJUQkhZgeOTTg,JOLIN 蔡依林
UCZzIzx3SHBweMLojeH46srQ,http://www.youtube.com/channel/UCZzIzx3SHBweMLojeH46srQ,嘴刁小E
UC_0fFiRC70exikffwgm2Uog,http://www.youtube.com/channel/UC_0fFiRC70exikffwgm2Uog,Roger James Hamilton
UC_1BpUwQ91Z6WKliL3DhvVA,http://www.youtube.com/channel/UC_1BpUwQ91Z6WKliL3DhvVA,比特肥
UC_1bnT3_ELtqWMnTHh82Ljw,http://www.youtube.com/channel/UC_1bnT3_ELtqWMnTHh82Ljw,hongkongbaptistu
UC_1nPGQdXmjWGSwL8QAmQOA,http://www.youtube.com/channel/UC_1nPGQdXmjWGSwL8QAmQOA,雅軒Ngahin
UC_4Jqc9bbXnSTGqUNHo6LWQ,http://www.youtube.com/channel/UC_4Jqc9bbXnSTGqUNHo6LWQ,SafeBTC Official
UC_4YPGotjV0uXKVaIHFeA5A,http://www.youtube.com/channel/UC_4YPGotjV0uXKVaIHFeA5A,Crypto With James
UC_84hkbPnuqyNGC9HJ9-N4A,http://www.youtube.com/channel/UC_84hkbPnuqyNGC9HJ9-N4A,移英鋼鐵人-IronMan Chris Cosplay Channel
UC_9PPhlRLYdJby2OjNYfBEA,http://www.youtube.com/channel/UC_9PPhlRLYdJby2OjNYfBEA,RiskyRobTV
UC_9UF5XjBRqgc_xfHPdqxGA,http://www.youtube.com/channel/UC_9UF5XjBRqgc_xfHPdqxGA,GUNDAM HOUSE
UC_D5L9akRL5K4CcWfIF6Rrw,http://www.youtube.com/channel/UC_D5L9akRL5K4CcWfIF6Rrw,Crypto is my Retirement
UC_EqURTGwRUfgQoghpB2uVg,http://www.youtube.com/channel/UC_EqURTGwRUfgQoghpB2uVg,George Plays Clash Royale
UC_F-qvtlHQ3sxBbYf8pSUfQ,http://www.youtube.com/channel/UC_F-qvtlHQ3sxBbYf8pSUfQ,少年江流的觀影日誌
UC_FFG0B_ISMrt3PCgK1kIag,http://www.youtube.com/channel/UC_FFG0B_ISMrt3PCgK1kIag,一目十影
UC_Fkc5suytO75BAiAkDD67g,http://www.youtube.com/channel/UC_Fkc5suytO75BAiAkDD67g,youheidx
UC_GMCDbyEBjgsWHpnXf_D_A,http://www.youtube.com/channel/UC_GMCDbyEBjgsWHpnXf_D_A,JCTIC Official Youtube Channel
UC_IRYSp4auq7hKLvziWVH6w,http://www.youtube.com/channel/UC_IRYSp4auq7hKLvziWVH6w,Pixar
UC_JDUb6Ak1K63GXx_KoAY6w,http://www.youtube.com/channel/UC_JDUb6Ak1K63GXx_KoAY6w,洛杉磯房產CJ哥  (CJ’s Life 美國看房二十年)
UC_JwNcHP7Hx0vkjKtPCpfmA,http://www.youtube.com/channel/UC_JwNcHP7Hx0vkjKtPCpfmA,Luby Chow
UC_KWBGMEUFQRWQHA4VGEApw,http://www.youtube.com/channel/UC_KWBGMEUFQRWQHA4VGEApw,57健康同學會
UC_KbWzdWZ6sqpwmyejjxgZQ,http://www.youtube.com/channel/UC_KbWzdWZ6sqpwmyejjxgZQ,Squarefoot.com.hk
UC_KlxwLBVa4UOdMuVwMGpCg,http://www.youtube.com/channel/UC_KlxwLBVa4UOdMuVwMGpCg,BigSpeak Speakers Bureau
UC_LTk4kwxHI0Tj0568u7cxg,http://www.youtube.com/channel/UC_LTk4kwxHI0Tj0568u7cxg,Lillian Chiu
UC_MQXAzHP7E1YB5K49ZCqRQ,http://www.youtube.com/channel/UC_MQXAzHP7E1YB5K49ZCqRQ,網易雲課堂
UC_Muw-rnaTamuSjyc9SKjTA,http://www.youtube.com/channel/UC_Muw-rnaTamuSjyc9SKjTA,Worker Life
UC_OQ7XjNXtFL8-j89NR1CAg,http://www.youtube.com/channel/UC_OQ7XjNXtFL8-j89NR1CAg,环球瞭望
UC_OVxUi4qk0JYlu8Qpz7yvQ,http://www.youtube.com/channel/UC_OVxUi4qk0JYlu8Qpz7yvQ,王晶笑看江湖
UC_RX-lSI9kr6UM4nrVUYWyA,http://www.youtube.com/channel/UC_RX-lSI9kr6UM4nrVUYWyA,Tanukid's Stash
UC_S_Dp-Io-kONmokU3f3WTQ,http://www.youtube.com/channel/UC_S_Dp-Io-kONmokU3f3WTQ,肥媽 Maria Cordero
UC_VfUln5jK2BD68KXPkC-qw,http://www.youtube.com/channel/UC_VfUln5jK2BD68KXPkC-qw,熊貓蔡の日常
UC_X2IFRoUhCGNU1CSkUGUcw,http://www.youtube.com/channel/UC_X2IFRoUhCGNU1CSkUGUcw,劉馬車
UC_XZoWueXyWuwVG4B_AEmmg,http://www.youtube.com/channel/UC_XZoWueXyWuwVG4B_AEmmg,Arnel's Everyday English
UC__D5Ugf9WdWk1qY7H4p4Ig,http://www.youtube.com/channel/UC__D5Ugf9WdWk1qY7H4p4Ig,KeNNyVDO
UC__JwdCGTUgKqBJkAw1KJuQ,http://www.youtube.com/channel/UC__JwdCGTUgKqBJkAw1KJuQ,小矮子投資創富週記
UC_axT6FXotmq3PvU4dHnJnA,http://www.youtube.com/channel/UC_axT6FXotmq3PvU4dHnJnA,李思潔-短影音搞笑女王
UC_bxdvCXb-TYPFLkzV0Oj8g,http://www.youtube.com/channel/UC_bxdvCXb-TYPFLkzV0Oj8g,Springdale Law Group
UC_gNPyEpUHut114gIV5vhYA,http://www.youtube.com/channel/UC_gNPyEpUHut114gIV5vhYA,太陽娛樂音樂 Sun Entertainment Music
UC_gQ2n_rDQK_lhs_h90IjYw,http://www.youtube.com/channel/UC_gQ2n_rDQK_lhs_h90IjYw,Terri Sjodin
UC_gu02MWbaDFNXAM2xdKvjQ,http://www.youtube.com/channel/UC_gu02MWbaDFNXAM2xdKvjQ,Liam Rodgers
UC_ifDTtFAcsj-wJ5JfM27CQ,http://www.youtube.com/channel/UC_ifDTtFAcsj-wJ5JfM27CQ,無綫新聞 TVB NEWS Official
UC_jg5yccPQ9v-Yh6WFZlShQ,http://www.youtube.com/channel/UC_jg5yccPQ9v-Yh6WFZlShQ,iDebate.hk
UC_jn6e2zQ_jQshXugl62j7Q,http://www.youtube.com/channel/UC_jn6e2zQ_jQshXugl62j7Q,朱莉姐姐Julie
UC_k8KFBzEf0uQ8LRFSAgSUA,http://www.youtube.com/channel/UC_k8KFBzEf0uQ8LRFSAgSUA,Avril Lavigne
UC_kQIuKI5cZjV3OZsSuaj_Q,http://www.youtube.com/channel/UC_kQIuKI5cZjV3OZsSuaj_Q,Kofgym
UC_odsqFInnIfm6xEbFK8njw,http://www.youtube.com/channel/UC_odsqFInnIfm6xEbFK8njw,肥柒杯可樂
UC_ogl0qjBdXrTiZZJ6ltsQQ,http://www.youtube.com/channel/UC_ogl0qjBdXrTiZZJ6ltsQQ,Flat Out 地板油
UC_pjrCbFqDJdtWCG2N3M2dQ,http://www.youtube.com/channel/UC_pjrCbFqDJdtWCG2N3M2dQ,Lorey 個人官方頻道
UC_pnRSMEtnRVX1QzkxOFYcQ,http://www.youtube.com/channel/UC_pnRSMEtnRVX1QzkxOFYcQ,胡思頻道
UC_q7e5XYJB0JDGagcF0KW0w,http://www.youtube.com/channel/UC_q7e5XYJB0JDGagcF0KW0w,HOY 資訊台 × 有線新聞 i-Cable News
UC_qAY1r-k1vvGKMHZ09V2QQ,http://www.youtube.com/channel/UC_qAY1r-k1vvGKMHZ09V2QQ,發仔 - 無招投資人
UC_rm2kfO_iwF704dukOC4gg,http://www.youtube.com/channel/UC_rm2kfO_iwF704dukOC4gg,MarketFocus
UC_rnDSze8XOC8z9ngAYriaw,http://www.youtube.com/channel/UC_rnDSze8XOC8z9ngAYriaw,30歲財務自由
UC_tdi2uaQkGxp_iYLIQaf3A,http://www.youtube.com/channel/UC_tdi2uaQkGxp_iYLIQaf3A,The Food Story Group
UC_vZsUCJrwYrbIRPHacAS_Q,http://www.youtube.com/channel/UC_vZsUCJrwYrbIRPHacAS_Q,Coco哥
UC_vw2-ODEwIl_yBXVwb1Z6A,http://www.youtube.com/channel/UC_vw2-ODEwIl_yBXVwb1Z6A,HKCCF香港脊骨神經科醫學院基金
UC_w7pV_Xz9XO0ChNFxMtV0w,http://www.youtube.com/channel/UC_w7pV_Xz9XO0ChNFxMtV0w,MPWeekly明周
UC_whOg3XES3Fihic53fvo4Q,http://www.youtube.com/channel/UC_whOg3XES3Fihic53fvo4Q,Terry Chen 泰瑞
UC_xEO9_6uoPr6onVO0igaWw,http://www.youtube.com/channel/UC_xEO9_6uoPr6onVO0igaWw,梁家權 得把口
UCa-H33KM3p0JGXUa6abmsUg,http://www.youtube.com/channel/UCa-H33KM3p0JGXUa6abmsUg,艾我樂活人生
UCa1d9ZXVMU0BZQRXZHt8Cpw,http://www.youtube.com/channel/UCa1d9ZXVMU0BZQRXZHt8Cpw,Mill MILK
UCa1wzM7n6YNpptxR6s6xezw,http://www.youtube.com/channel/UCa1wzM7n6YNpptxR6s6xezw,BTV_华语频道_币链何在
UCa2iTwjRBjkhCeL88ORXF7Q,http://www.youtube.com/channel/UCa2iTwjRBjkhCeL88ORXF7Q,周慧敏 Vivian Chow
